"skuId","retailPrice","productName","armSkuName","skuName"
"DZH318Z08NR7/0052","4.992","Virtual Machines Lsv3 Series","Standard_L48s_v3","Standard_L48s_v3"
"DZH318Z0K9JK/005X","0.1088","Virtual Machines Bpsv2 Series","Standard_B8pls_v2","B8pls v2 Spot"
"DZH318Z08NR0/001Z","0.572424","DCsv3 Series Linux","Standard_DC24s_v3","standard_DC24s_v3 Spot"
"DZH318Z0BX5L/01DR","5.9496","Virtual Machines MSv2 Series","Standard_M416is_v2","M416is v2 Spot"
"DZH318Z0BQ4T/008C","0.546","Virtual Machines NV Series","Standard_NV24","NV24 Spot"
"DZH318Z08W0T/000T","2.496","Virtual Machines Dasv5 Series","Standard_D48as_v5","Standard_D48as_v5"
"DZH318Z092S8/0055","0.0427","Virtual Machines Epsv5 Series Windows","Standard_E4ps_v5","Standard_E4ps_v5 Spot"
"DZH318Z0BCGZ/0034","0.286","Virtual Machines NCadsA10v4 Series","Standard_NC8ads_A10_v4","Standard_NC8ads_A10_v4 Low Priority"
"DZH318Z0CSHJ/005Z","0.092276","Virtual Machines Dsv4 Series","Standard_D16s_v4","D16s v4 Spot"
"DZH318Z0BXNH/009V","0.888747","Virtual Machines HCS Series Windows","Standard_HC44-16rs","HC44-16rs Spot"
"DZH318Z0BQ4L/02C5","0.134528","Virtual Machines Ev3 Series","Standard_E16_v3","E16 v3 Spot"
"DZH318Z08NRD/001R","1.165","DCdsv3 Series Windows","Standard_DC16ds_v3","standard_DC16ds_v3 Low Priority"
"DZH318Z092QJ/00KN","0.4344","Virtual Machines Dpldsv5 Series Windows","Standard_D48plds_v5","Standard_D48plds_v5 Spot"
"DZH318Z0D1L4/00HQ","3.68","Virtual Machines Dv4 Series","Standard_D64_v4","D64 v4"
"DZH318Z0BX63/0277","1.7125","Virtual Machines MSv2 Series Windows","Standard_M64ms_v2","M64ms_v2 Spot"
"DZH318Z0K7D1/004D","0","Virtual Machines Mdsv3 Medium Memory Series Windows","Standard_M96ds_2_v3","Standard_M96ds_2_v3 Spot"
"DZH318Z09JCN/00KJ","1.18","Virtual Machines NVadsA10v5 Series","Standard_NV12ads_A10_v5","Standard_NV12ads_A10_v5"
"DZH318Z09B5Z/0037","0.125","DCadsv5-series Linux","Standard_DC2ads_v5","Standard_DC2ads_v5"
"DZH318Z0CSHM/006X","0.013641","Virtual Machines Ddsv4 Series","Standard_D2ds_v4","D2ds v4 Spot"
"DZH318Z092S9/008K","0.486","Virtual Machines Epsv5 Series","Standard_E8ps_v5","Standard_E8ps_v5"
"DZH318Z09LR4/005M","1.415232","Virtual Machines Ebsv5 Series Windows","Standard_E64bs_v5","Standard_E64bs_v5 Spot"
"DZH318Z096SL/0876","0.843972","Virtual Machines Edsv5 Series Windows","Standard_E48ds_v5","E48ds v5 Spot"
"DZH318Z0CSHK/00BC","0.554","Virtual Machines Edsv4 Series","Standard_E32ds_v4","E32ds v4 Low Priority"
"DZH318Z09B68/0040","0.658","ECasv5-series Linux","Standard_EC48as_v5","Standard_EC48as_v5 Low Priority"
"DZH318Z093WZ/011G","4.384","Virtual Machines Easv5 Series","Standard_E64-16as_v5","E64-16as v5"
"DZH318Z0BDL4/001S","0.3136","Virtual Machines DCasccv5 Series Windows","Standard_DC8as_cc_v5","Standard_DC8as_cc_v5 Spot"
"DZH318Z093WZ/012T","0.11","Virtual Machines Easv5 Series","Standard_E8as_v5","E8as v5 Low Priority"
"DZH318Z0BX63/01X4","5.3132","Virtual Machines MSv2 Series Windows","Standard_M192ims_v2","M192ims_v2 Spot"
"DZH318Z08M9B/00GB","0.444","Virtual Machines Dldsv5 Series","Standard_D8lds_v5","D8lds v5"
"DZH318Z08NRD/0022","0.301974","DCdsv3 Series Windows","Standard_DC8ds_v3","standard_DC8ds_v3 Spot"
"DZH318Z0BX63/0252","2.3975","Virtual Machines MSv2 Series Windows","Standard_M128s_v2","M128s_v2 Spot"
"DZH318Z0BPVX/0050","0.638","Virtual Machines NV Series Windows","Standard_NV24","NV24 Spot"
"DZH318Z0BDCG/006V","0.4","Virtual Machines ECadsccv5 Series Windows","Standard_EC8ads_cc_v5","Standard_EC8ads_cc_v5 Low Priority"
"DZH318Z09B62/001L","3.025594","ECadsv5-series Linux","Standard_EC96ads_v5","Standard_EC96ads_v5 Spot"
"DZH318Z0D21F/003M","20.536","MS Series Dedicated Host","Ms_Type1","Ms Type1"
"DZH318Z0BP4M/0011","16.396","Virtual Machines NCSv3 Series Windows","Standard_NC24s_v3","NC24s v3"
"DZH318Z09B6B/001P","1.882","DCasv5-series Windows","Standard_DC48as_v5","Standard_DC48as_v5 Low Priority"
"DZH318Z08MC2/002J","0.653","Virtual Machines Ddv5 Series","Standard_D48d_v5","Standard_D48d_v5 Low Priority"
"DZH318Z0D1L7/00XL","0.060982","Virtual Machines Ev4 Series","Standard_E8_v4","E8 v4 Spot"
"DZH318Z0CSHL/00DP","0.030491","Virtual Machines Esv4 Series","Standard_E4s_v4","E4s v4 Spot"
"DZH318Z0CGPM/000B","0.19","Virtual Machines NVasv4 Series Windows","Standard_NV4as_v4","NV4as v4 Low Priority"
"DZH318Z0CM2C/003C","0.092","Virtual Machines Dasv4 Series","Standard_D16as_v4","D16as v4 Spot"
"DZH318Z09B5Z/003J","0.05","DCadsv5-series Linux","Standard_DC4ads_v5","Standard_DC4ads_v5 Low Priority"
"DZH318Z093WX/016V","0.533012","Virtual Machines Eadsv5 Series Windows","Standard_E32ads_v5","E32ads v5 Spot"
"DZH318Z0BDLB/006R","2.29","Virtual Machines ECasccv5 Series Windows","Standard_EC20as_cc_v5","Standard_EC20as_cc_v5"
"DZH318Z08Q75/0015","0.45","Virtual Machines FX Series","Standard_FX4mds","Standard_FX4mds"
"DZH318Z0BDLB/001M","4.397","Virtual Machines ECasccv5 Series Windows","Standard_EC96as_cc_v5","Standard_EC96as_cc_v5 Low Priority"
"DZH318Z08W0Q/000B","0.026118","Virtual Machines Dasv5 Series Windows","Standard_D2as_v5","Standard_D2as_v5 Spot"
"DZH318Z092QL/0067","0.142","Virtual Machines Dpldsv5 Series","Standard_D16plds_v5","Standard_D16plds_v5 Low Priority"
"DZH318Z08NRF/001W","0.653","DCdsv3 Series Linux","Standard_DC24ds_v3","standard_D24ds_v3 Low Priority"
"DZH318Z0DF4B/000J","0.259673","Virtual Machines NCasT4 v3 Series Windows","Standard_NC4as_T4_v3","NC4as T4 v3 Spot"
"DZH318Z0CSHJ/004G","0.276828","Virtual Machines Dsv4 Series","Standard_D48s_v4","D48s v4 Spot"
"DZH318Z08LV1/00GJ","0.8604","Virtual Machines MdSv2 Series","Standard_M32dms_v2","M32dms_v2 Spot"
"DZH318Z0981Z/0012","5.94","FX Series Dedicated Host","FXmds Type1","FXmds Type1"
"DZH318Z08M9R/0005","1.032153","Virtual Machines Edv5 Series","Standard_E104id_v5","Standard_E104id_v5 Spot"
"DZH318Z08NR8/004P","1.112","Lasv3 Series Windows","Standard_L8as_v3","Standard_L8as_v3"
"DZH318Z08Q75/0024","0.27","Virtual Machines FX Series","Standard_FX12mds","Standard_FX12mds Low Priority"
"DZH318Z08M9W/008P","0.092","Virtual Machines Dsv5 Series","Standard_D8s_v5","Standard_D8s_v5 Low Priority"
"DZH318Z093X0/015B","0.1264","Virtual Machines Eadsv5 Series","Standard_E16-4ads_v5","E16-4ads v5 Spot"
"DZH318Z08LV1/00JV","1.867","Virtual Machines MdSv2 Series","Standard_M64ds_v2","M64ds_v2 Low Priority"
"DZH318Z0K802/006B","0.265","Virtual Machines ECedsv5 Series Windows","Standard_EC2eds_v5","EC2edsv5"
"DZH318Z08M9R/0017","1.979","Virtual Machines Edv5 Series","Standard_E104id_v5","Standard_E104id_v5 Low Priority"
"DZH318Z0BQNL/008T","1.11","Virtual Machines G Series Windows","Standard_G5","G5 Spot"
"DZH318Z09LR4/006W","0.27","Virtual Machines Ebsv5 Series Windows","Standard_E2bs_v5","Standard_E2bs_v5"
"DZH318Z0BQ4V/0098","0.2976","Virtual Machines LS Series","Standard_L32s","L32s Spot"
"DZH318Z0CGPM/000C","0.76","Virtual Machines NVasv4 Series Windows","Standard_NV16as_v4","NV16as v4 Low Priority"
"DZH318Z0CSHM/0050","0.0544","Virtual Machines Ddsv4 Series","Standard_D4ds_v4","D4ds v4 Low Priority"
"DZH318Z093WZ/010V","1.315","Virtual Machines Easv5 Series","Standard_E96-48as_v5","E96-48as v5 Low Priority"
"DZH318Z08Q74/002L","5.706","Virtual Machines FX Series Windows","Standard_FX36mds","Standard_FX36mds"
"DZH318Z0BQPW/01KK","0.23394","Virtual Machines DSv2 Series Windows","Standard_DS14-8_v2","DS14-8 v2 Spot"
"DZH318Z0CSHJ/0002","0.369104","Virtual Machines Dsv4 Series","Standard_D64s_v4","D64s v4 Spot"
"DZH318Z0K803/003D","2.1888","Virtual Machines DCedsv5 Series Windows","Standard_DC48eds_v5","DC48edsv5 Spot"
"DZH318Z096SR/02F8","0.486","Virtual Machines Esv5 Series","Standard_E32-8s_v5","E32-8s v5 Low Priority"
"DZH318Z096SR/02F3","0.486","Virtual Machines Esv5 Series","Standard_E32s_v5","E32s v5 Low Priority"
"DZH318Z096SR/02F6","0.486","Virtual Machines Esv5 Series","Standard_E32-16s_v5","E32-16s v5 Low Priority"
"DZH318Z0CSHL/00B7","0.121965","Virtual Machines Esv4 Series","Standard_E16s_v4","E16s v4 Spot"
"DZH318Z0CM92/003K","0.198714","Virtual Machines Easv4 Series Windows","Standard_E16as_v4","E16as v4 Spot"
"DZH318Z0BDL4/001P","0.784","Virtual Machines DCasccv5 Series Windows","Standard_DC8as_cc_v5","Standard_DC8as_cc_v5"
"DZH318Z08M9Q/00S2","0.212","Virtual Machines Edv5 Series Windows","Standard_E4d_v5","Standard_E4d_v5 Low Priority"
"DZH318Z08KCH/001B","10.2","Virtual Machines HBrsv3 Series Windows","Standard_HB120rs_v3","HB120rs_v3"
"DZH318Z08KCH/0001","10.2","Virtual Machines HBrsv3 Series Windows","Standard_HB120-16rs_v3","HB120-16rs_v3"
"DZH318Z08KCH/001W","10.2","Virtual Machines HBrsv3 Series Windows","Standard_HB120-96rs_v3","HB120-96rs_v3"
"DZH318Z08KCH/0016","10.2","Virtual Machines HBrsv3 Series Windows","Standard_HB120-32rs_v3","HB120-32rs_v3"
"DZH318Z08KCH/001G","10.2","Virtual Machines HBrsv3 Series Windows","Standard_HB120-64rs_v3","HB120-64rs_v3"
"DZH318Z0CSHH/0070","0.228","Virtual Machines Ddsv4 Series Windows","Standard_D2ds_v4","D2ds v4"
"DZH318Z092QJ/00L3","0.5792","Virtual Machines Dpldsv5 Series Windows","Standard_D64plds_v5","Standard_D64plds_v5 Spot"
"DZH318Z0K9JH/005Z","0.03456","Virtual Machines Basv2 Series","Standard_B2as_v2","B2as v2 Spot"
"DZH318Z092SB/0093","0.184","Virtual Machines Dpsv5 Series Windows","Standard_D2ps_v5","Standard_D2ps_v5"
"DZH318Z09JCM/00J5","7.532","Virtual Machines NVadsA10v5 Series Windows","Standard_NV36adms_A10_v5","Standard_NV36adms_A10_v5"
"DZH318Z0BDLC/004W","0.2192","Virtual Machines ECasccv5 Series","Standard_EC8as_cc_v5","Standard_EC8as_cc_v5 Spot"
"DZH318Z0CM93/004H","0.08429","Virtual Machines Dasv4 Series Windows","Standard_D8as_v4","D8as v4 Spot"
"DZH318Z0BQ4C/012M","0.217","Virtual Machines DSv2 Series","Standard_DS5_v2","DS5 v2 Low Priority"
"DZH318Z0BQ34/0165","0.217","Virtual Machines Dv2 Series","Standard_D5_v2","D5 v2 Low Priority"
"DZH318Z08M9H/00K7","3.904","Virtual Machines Ev5 Series Windows","Standard_E32_v5","Standard_E32_v5"
"DZH318Z096SL/05CP","8.48","Virtual Machines Edsv5 Series Windows","Standard_E64ds_v5","E64ds v5"
"DZH318Z096SL/05CV","8.48","Virtual Machines Edsv5 Series Windows","Standard_E64-32ds_v5","E64-32ds v5"
"DZH318Z096SL/05C8","8.48","Virtual Machines Edsv5 Series Windows","Standard_E64-16ds_v5","E64-16ds v5"
"DZH318Z0CM94/003K","0.505742","Virtual Machines Dav4 Series Windows","Standard_D48a_v4","D48a v4 Spot"
"DZH318Z0BPWJ/00NR","4.537","Virtual Machines FSv2 Series Windows","Standard_F48s_v2","F48s v2"
"DZH318Z0BPRB/002R","0.204","Virtual Machines A Series Basic","Basic_A3","A3"
"DZH318Z08KCH/0006","2.13078","Virtual Machines HBrsv3 Series Windows","Standard_HB120-64rs_v3","HB120-64rs_v3 Spot"
"DZH318Z0BPWD/01LL","0.720461","Virtual Machines DSv3 Series Windows","Standard_D64-16s_v3","D64-16s v3 Spot"
"DZH318Z0BQP2/0045","0.71661","Virtual Machines NC Series Windows","Standard_NC24r","NC24r Spot"
"DZH318Z0BPRJ/00ZX","0.027326","Virtual Machines Av2 Series","Standard_A4m_v2","A4m v2 Spot"
"DZH318Z0K9JK/0061","0.2176","Virtual Machines Bpsv2 Series","Standard_B16pls_v2","B16pls v2 Spot"
"DZH318Z0BDL9/000X","1.6","Virtual Machines DCadsccv5 Series","Standard_DC64ads_cc_v5","Standard_DC64ads_cc_v5 Spot"
"DZH318Z0BQ50/00T9","0.24","Virtual Machines DSv3 Series","Standard_D4s_v3","D4s v3"
"DZH318Z0BQ4K/00S9","0.24","Virtual Machines Dv3 Series","Standard_D4_v3","D4 v3"
"DZH318Z092SD/00JG","0.0092","Virtual Machines Dpsv5 Series","Standard_D2ps_v5","Standard_D2ps_v5 Spot"
"DZH318Z093X0/0164","1.011","Virtual Machines Eadsv5 Series","Standard_E64ads_v5","E64ads v5 Low Priority"
"DZH318Z0K7X6/003G","0.4864","Virtual Machines ECesv5 Series","Standard_EC16es_v5","EC16esv5 Spot"
"DZH318Z093WX/014Z","1","Virtual Machines Eadsv5 Series Windows","Standard_E8ads_v5","E8ads v5"
"DZH318Z0K9KD/00DP","0.105","Virtual Machines Bsv2 Series Windows","Standard_B2s_v2","B2s v2"
"DZH318Z09B5Z/0033","0.1","DCadsv5-series Linux","Standard_DC8ads_v5","Standard_DC8ads_v5 Low Priority"
"DZH318Z09B60/0018","1.02216","ECadsv5-series Windows","Standard_EC20ads_v5","Standard_EC20ads_v5 Spot"
"DZH318Z0K806/0009","9.936","Virtual Machines DCesv5 Series Windows","Standard_DC96es_v5","DC96esv5"
"DZH318Z0BX5L/03MT","0.9042","Virtual Machines MSv2 Series","Standard_M64s_v2","M64s_v2 Spot"
"DZH318Z092SH/00D0","0.0552","Virtual Machines Epdsv5 Series","Standard_E8pds_v5","Standard_E8pds_v5 Spot"
"DZH318Z08LV1/00HF","18.676","Virtual Machines MdSv2 Series","Standard_M128ds_v2","M128ds_v2"
"DZH318Z08W2R/0025","0.1","Virtual Machines Dadsv5 Series","Standard_D16ads_v5","Standard_D16ads_v5 Spot"
"DZH318Z09B6C/001N","0.354349","DCasv5-series Linux","Standard_DC16as_v5","Standard_DC16as_v5 Spot"
"DZH318Z08W2R/001B","6","Virtual Machines Dadsv5 Series","Standard_D96ads_v5","Standard_D96ads_v5"
"DZH318Z0CCGS/0036","0.139501","Virtual Machines DCSv2 Series Windows","Standard_DC8_v2","DC8 v2 Spot"
"DZH318Z08M9T/005Q","9.936","Virtual Machines Dsv5 Series Windows","Standard_D96s_v5","Standard_D96s_v5"
"DZH318Z08M9V/00M7","0.659254","Virtual Machines Dv5 Series Windows","Standard_D48_v5","Standard_D48_v5 Spot"
"DZH318Z0BDL7/007M","0.6944","Virtual Machines DCadsccv5 Series Windows","Standard_DC16ads_cc_v5","Standard_DC16ads_cc_v5 Spot"
"DZH318Z08MC5/00CW","0.228","Virtual Machines Ddsv5 Series Windows","Standard_D2ds_v5","Standard_D2ds_v5"
"DZH318Z08M9B/00GQ","0.222","Virtual Machines Dldsv5 Series","Standard_D4lds_v5","D4lds v5"
"DZH318Z093WX/0159","8","Virtual Machines Eadsv5 Series Windows","Standard_E64-16ads_v5","E64-16ads v5"
"DZH318Z0BPWD/0093","0.339","Virtual Machines DSv3 Series Windows","Standard_D8s_v3","D8s v3 Low Priority"
"DZH318Z0BPVL/00DZ","0.339","Virtual Machines Dv3 Series Windows","Standard_D8_v3","D8 v3 Low Priority"
"DZH318Z0CSHB/0069","3.392","Virtual Machines Edsv4 Series Windows","Standard_E64ds_v4","E64ds v4 Low Priority"
"DZH318Z0DF4B/001D","0.337","Virtual Machines NCasT4 v3 Series Windows","Standard_NC4as_T4_v3","NC4as T4 v3 Low Priority"
"DZH318Z0BQNM/000M","0.648","Virtual Machines A Series Basic Windows","Basic_A4","A4"
"DZH318Z093X0/044F","0.9733","Virtual Machines Eadsv5 Series","Standard_E112iads_v5","E112iads v5 Spot"
"DZH318Z0K806/005Q","0.1656","Virtual Machines DCesv5 Series Windows","Standard_DC4es_v5","DC4esv5 Spot"
"DZH318Z0CSHK/00JV","0.0692","Virtual Machines Edsv4 Series","Standard_E4ds_v4","E4ds v4 Low Priority"
"DZH318Z093WX/0179","2","Virtual Machines Eadsv5 Series Windows","Standard_E16ads_v5","E16ads v5"
"DZH318Z0CSHB/0071","3.392","Virtual Machines Edsv4 Series Windows","Standard_E64-32ds_v4","E64-32ds v4 Low Priority"
"DZH318Z0BPVX/004Z","0.319","Virtual Machines NV Series Windows","Standard_NV12","NV12 Spot"
"DZH318Z08W2R/002T","0.125","Virtual Machines Dadsv5 Series","Standard_D2ads_v5","Standard_D2ads_v5"
"DZH318Z08LV1/0078","37.366","Virtual Machines MdSv2 Series","Standard_M128dms_v2","M128dms_v2"
"DZH318Z0K9JK/0068","0.544","Virtual Machines Bpsv2 Series","Standard_B16pls_v2","B16pls v2"
"DZH318Z09V9J/0005","6.325","Dsv5 Series DedicatedHost","Dsv5_Type1","Dsv5 Type1"
"DZH318Z0BQ50/02PQ","0.025224","Virtual Machines DSv3 Series","Standard_D4s_v3","D4s v3 Spot"
"DZH318Z0BDL7/006K","2.0832","Virtual Machines DCadsccv5 Series Windows","Standard_DC48ads_cc_v5","Standard_DC48ads_cc_v5 Spot"
"DZH318Z0K802/004C","0.848","Virtual Machines ECedsv5 Series Windows","Standard_EC16eds_v5","EC16edsv5 Low Priority"
"DZH318Z08LV1/00FV","44.889","Virtual Machines MdSv2 Series","Standard_M192idms_v2","M192idms_v2"
"DZH318Z08M9F/007J","7.296","Virtual Machines Ddv5 Series Windows","Standard_D64d_v5","Standard_D64d_v5"
"DZH318Z09B5Z/002X","1.2777","DCadsv5-series Linux","Standard_DC48ads_v5","Standard_DC48ads_v5 Spot"
"DZH318Z08MBL/000C","45.378","Virtual Machines NDamsr A100 v4 Series Windows","Standard_ND96amsr_A100_v4","Standard_ND96amsr_A100_v4"
"DZH318Z0K7X6/003F","1.216","Virtual Machines ECesv5 Series","Standard_EC16es_v5","EC16esv5"
"DZH318Z0BQ4C/0418","0.05712","Virtual Machines DSv2 Series","Standard_DS4_v2","DS4 v2 Spot"
"DZH318Z092QL/005N","1.424","Virtual Machines Dpldsv5 Series","Standard_D32plds_v5","Standard_D32plds_v5"
"DZH318Z08MC2/001Z","6.528","Virtual Machines Ddv5 Series","Standard_D96d_v5","Standard_D96d_v5"
"DZH318Z093X0/017N","0.1264","Virtual Machines Eadsv5 Series","Standard_E16ads_v5","E16ads v5 Spot"
"DZH318Z0CSHC/00C3","1.952","Virtual Machines Esv4 Series Windows","Standard_E16-4s_v4","E16-4s v4"
"DZH318Z0BPW1/003D","0.331","Virtual Machines Av2 Series Windows","Standard_A8m_v2","A8m v2 Low Priority"
"DZH318Z0K9JF/0215","0.1528","Virtual Machines Basv2 Series Windows","Standard_B8as_v2","B8as v2 Spot"
"DZH318Z08M9W/008R","0.191912","Virtual Machines Dsv5 Series","Standard_D32s_v5","Standard_D32s_v5 Spot"
"DZH318Z0CHCB/000D","0.429","Virtual Machines NP Series","Standard_NP20s","NP20s Spot"
"DZH318Z08M9T/0060","0.879005","Virtual Machines Dsv5 Series Windows","Standard_D64s_v5","Standard_D64s_v5 Spot"
"DZH318Z0BPW5/0262","0.5443","Virtual Machines MS Series Windows","Standard_M16-8ms","M16-8ms Spot"
"DZH318Z0BX63/0026","7.8632","Virtual Machines MSv2 Series Windows","Standard_M416s_v2","M416s v2 Spot"
"DZH318Z096T1/0853","0.25903","Virtual Machines Esv5 Series Windows","Standard_E16s_v5","E16s v5 Spot"
"DZH318Z093WX/015R","0.2","Virtual Machines Eadsv5 Series Windows","Standard_E4-2ads_v5","E4-2ads v5 Low Priority"
"DZH318Z092SC/0071","0.0804","Virtual Machines Dpdsv5 Series Windows","Standard_D8pds_v5","Standard_D8pds_v5 Spot"
"DZH318Z096SL/087C","1.125296","Virtual Machines Edsv5 Series Windows","Standard_E64-32ds_v5","E64-32ds v5 Spot"
"DZH318Z0D1L3/00VT","2.44","Virtual Machines Ev4 Series Windows","Standard_E20_v4","E20 v4"
"DZH318Z08M9F/007X","1.824","Virtual Machines Ddv5 Series Windows","Standard_D16d_v5","Standard_D16d_v5"
"DZH318Z0K802/0022","1.696","Virtual Machines ECedsv5 Series Windows","Standard_EC32eds_v5","EC32edsv5 Spot"
"DZH318Z08MC5/00CR","10.944","Virtual Machines Ddsv5 Series Windows","Standard_D96ds_v5","Standard_D96ds_v5"
"DZH318Z0K803/002N","10.944","Virtual Machines DCedsv5 Series Windows","Standard_DC96eds_v5","DC96edsv5"
"DZH318Z08NQZ/002L","1.03","DCsv3 Series Windows","Standard_DC16s_v3","standard_DC16s_v3 Low Priority"
"DZH318Z09B60/0016","0.102216","ECadsv5-series Windows","Standard_EC2ads_v5","Standard_EC2ads_v5 Spot"
"DZH318Z0CSHL/002W","4.864","Virtual Machines Esv4 Series","Standard_E64-32s_v4","E64-32s v4"
"DZH318Z093WZ/014P","2.192","Virtual Machines Easv5 Series","Standard_E32as_v5","E32as v5"
"DZH318Z08NRP/0015","3.84","Virtual Machines Lsv3 Series Windows","Standard_L64s_v3","Standard_L64s_v3 Low Priority"
"DZH318Z096SL/05DG","1.06","Virtual Machines Edsv5 Series Windows","Standard_E20ds_v5","E20ds v5 Low Priority"
"DZH318Z0BPT4/008F","0.28","Virtual Machines G Series","Standard_G3","G3 Spot"
"DZH318Z0K9JK/005P","0.0768","Virtual Machines Bpsv2 Series","Standard_B2ps_v2","B2ps v2"
"DZH318Z0BDL6/004J","0.832","Virtual Machines DCasccv5 Series","Standard_DC16as_cc_v5","Standard_DC16as_cc_v5"
"DZH318Z0BPW5/00C4","2.177","Virtual Machines MS Series Windows","Standard_M16ms","M16ms Low Priority"
"DZH318Z0BPW5/02DJ","2.177","Virtual Machines MS Series Windows","Standard_M16-4ms","M16-4ms Low Priority"
"DZH318Z0BPW5/025R","2.177","Virtual Machines MS Series Windows","Standard_M16-8ms","M16-8ms Low Priority"
"DZH318Z0BDL9/000T","4","Virtual Machines DCadsccv5 Series","Standard_DC64ads_cc_v5","Standard_DC64ads_cc_v5"
"DZH318Z0DF49/002J","5.44","Virtual Machines NCasT4 v3 Series","Standard_NC64as_T4_v3","NC64asT4 v3"
"DZH318Z0CM2D/0225","0.2432","Virtual Machines Easv4 Series","Standard_E32-8as_v4","E32-8as_v4 Spot"
"DZH318Z0BQM3/005Z","0.2976","Virtual Machines LSv2 Series","Standard_L32s_v2","L32s v2 Spot"
"DZH318Z09LQP/005T","0.130385","Virtual Machines Ebdsv5 Series","Standard_E8bds_v5","Standard_E8bds_v5 Spot"
"DZH318Z0D1L2/000T","2.176","Virtual Machines Ddv4 Series","Standard_D32d_v4","D32d v4"
"DZH318Z08W2R/0024","0.8","Virtual Machines Dadsv5 Series","Standard_D64ads_v5","Standard_D64ads_v5 Low Priority"
"DZH318Z0CM2D/022L","0.0608","Virtual Machines Easv4 Series","Standard_E4-2as_v4","E4-2as_v4 Low Priority"
"DZH318Z0BXNH/0006","6.142","Virtual Machines HCS Series Windows","Standard_HC44rs","HC44rs"
"DZH318Z0K1LF/004H","2.246","Virtual Machines HXrs Series","Standard_HX176-144rs","HX176-144rs Low Priority"
"DZH318Z0BX63/0028","6.3112","Virtual Machines MSv2 Series Windows","Standard_M208ms_v2","M208ms v2 Spot"
"DZH318Z0BDCG/0004","4.8","Virtual Machines ECadsccv5 Series Windows","Standard_EC96ads_cc_v5","Standard_EC96ads_cc_v5 Spot"
"DZH318Z0BQ4T/002H","2.73","Virtual Machines NV Series","Standard_NV12","NV12"
"DZH318Z0BPRT/00BC","0.012","Virtual Machines A Series","Standard_A1","A1 Low Priority"
"DZH318Z096SR/02DX","1.216","Virtual Machines Esv5 Series","Standard_E16-4s_v5","E16-4s v5"
"DZH318Z096SR/02D1","1.216","Virtual Machines Esv5 Series","Standard_E16-8s_v5","E16-8s v5"
"DZH318Z096SR/02DH","1.216","Virtual Machines Esv5 Series","Standard_E16s_v5","E16s v5"
"DZH318Z09LQP/004X","3.184","Virtual Machines Ebdsv5 Series","Standard_E32bds_v5","Standard_E32bds_v5"
"DZH318Z09B5X/0011","4.436174","DCadsv5-series Windows","Standard_DC96ads_v5","Standard_DC96ads_v5 Spot"
"DZH318Z08NRD/001F","2.33","DCdsv3 Series Windows","Standard_DC32ds_v3","standard_DC32ds_v3 Low Priority"
"DZH318Z0CM94/004D","0.674323","Virtual Machines Dav4 Series Windows","Standard_D64a_v4","D64a v4 Spot"
"DZH318Z0BPRJ/010C","0.057385","Virtual Machines Av2 Series","Standard_A8m_v2","A8m v2 Spot"
"DZH318Z09LR5/0003","1.399507","Virtual Machines Ebsv5 Series","Standard_E96bs_v5","Standard_E96bs_v5 Spot"
"DZH318Z093WZ/012Q","0.0548","Virtual Machines Easv5 Series","Standard_E8-4as_v5","E8-4as v5 Spot"
"DZH318Z0CCGS/003F","0.161","Virtual Machines DCSv2 Series Windows","Standard_DC1s_v2","DC1s v2"
"DZH318Z0BQNM/0087","0.121","Virtual Machines A Series Basic Windows","Basic_A2","A2"
"DZH318Z08NRD/0013","3.494","DCdsv3 Series Windows","Standard_DC48ds_v3","standard_DC48ds_v3 Low Priority"
"DZH318Z0BDL7/0073","1.3888","Virtual Machines DCadsccv5 Series Windows","Standard_DC32ads_cc_v5","Standard_DC32ads_cc_v5 Spot"
"DZH318Z093WZ/0149","0.274","Virtual Machines Easv5 Series","Standard_E20as_v5","E20as v5 Low Priority"
"DZH318Z0BX5L/03G3","1.8087","Virtual Machines MSv2 Series","Standard_M128s_v2","M128s_v2 Spot"
"DZH318Z08KCH/001T","2.13078","Virtual Machines HBrsv3 Series Windows","Standard_HB120-96rs_v3","HB120-96rs_v3 Spot"
"DZH318Z0BQ5T/002L","1.0732","Virtual Machines NCSv2 Series","Standard_NC12s_v2","NC12s v2 Low Priority"
"DZH318Z0BPVL/00BC","1.696","Virtual Machines Dv3 Series Windows","Standard_D16_v3","D16 v3"
"DZH318Z0BPWD/006J","1.696","Virtual Machines DSv3 Series Windows","Standard_D16s_v3","D16s v3"
"DZH318Z0CSHB/00C3","2.65","Virtual Machines Edsv4 Series Windows","Standard_E20ds_v4","E20ds v4"
"DZH318Z0CM94/004L","0.337162","Virtual Machines Dav4 Series Windows","Standard_D32a_v4","D32a v4 Spot"
"DZH318Z0BPSN/00DX","0.999","Virtual Machines GS Series","Standard_GS5","GS5 Spot"
"DZH318Z092SD/003S","0.147","Virtual Machines Dpsv5 Series","Standard_D16ps_v5","Standard_D16ps_v5 Low Priority"
"DZH318Z092SG/00NC","0.92","Virtual Machines Epdsv5 Series Windows","Standard_E8pds_v5","Standard_E8pds_v5"
"DZH318Z08M9R/0002","0.018044","Virtual Machines Edv5 Series","Standard_E2d_v5","Standard_E2d_v5 Spot"
"DZH318Z0BPWJ/001S","1.184","Virtual Machines FSv2 Series Windows","Standard_F32s_v2","F32s v2 Low Priority"
